NO;SCAND;Norvege - allemannsretten (friluftsloven);regle-generale;autorise;Loi sur le plein air du 28/06/1957 : camping libre sur terres non cultivees (utmark), tente a 150 m minimum des maisons et cabanes habitees, 2 nuits max au meme endroit (davantage en haute montagne et zones eloignees), sans trace;interdit en saison - interdiction generale de feu ouvert en foret et a proximite du 15/04 au 15/09 (sauf endroit manifestement sans risque ou foyers amenages);Reseau DNT, Jotunheimen, Hardangervidda, Rondane, Besseggen;https://www.regjeringen.no/en/documents/outdoor-recreation-act/id172932/;1957-06-28;2026-09-14;FAIT;Traduction officielle de la loi sur regjeringen.no, regle feu confirmee par DNT. MAJ 2026-08-24 : source directe inaccessible ce run, recoupement confirme la regle des 150 m et l'interdiction de feu du 15/04 au 15/09, aucun changement. MAJ 2026-09-14 : aucune modification de la friluftsloven de 1957 identifiee pour 2026. Regle des 150 m et interdiction de feu du 15/04 au 15/09 inchangees, seul un durcissement de l'application locale par les services d'incendie est signale (pas le texte lui-meme).
NO;SCAND;Lofoten - reglements locaux de comportement;cas-particulier;variable;Friluftsforskrift for Lofoten (Lovdata, forskrift n 2021-06-22-2418, communes de Rost, Vaeroy, Moskenes, Flakstad, Vestvagoy, Vagan), paragraphe 5 (Telting og overnatting) : camping et bivouac autorises en zone sauvage a au moins 150 m des maisons/cabanes habitees, sauf zones d'interdiction totale ou limitee listees aux paragraphes 5-1 et 5-2 (carte officielle du Lofoten Friluftsrad), consentement du proprietaire obligatoire au-dela de 2 nuits, SAUF en haute montagne (hoyfjellet) et dans les zones eloignees de toute habitation ou ce consentement n'est pas requis. Modification du 13 juin 2022 (forskrift 2022-06-13-1031) ayant cree une zone de camping desormais autorisee a la plage sous la montagne (Vagan).;variable - interdiction nationale 15/04-15/09 + sensibilite locale extreme, rechaud;Sommets et plages des Lofoten (Reinebringen, Ryten, Kvalvika), Lofoten stien;https://lovdata.no/dokument/LF/forskrift/2021-06-22-2418/%C2%A75;2021-06-22;2026-09-20;FAIT;Texte officiel Lovdata (forskrift regionale, modifiee le 13/06/2022) remplace la source touristique precedente. MAJ 2026-08-31 : source directe inaccessible ce run (proxy), mais un resultat de recherche cite/reproduit textuellement le §5 (150 m, exception haute montagne/zones eloignees), recoupe avec la carte officielle du Lofoten Friluftsrad. Zones d'interdiction totale du §5-1 (mai-octobre, sauf Haukland en interdiction permanente) : Vagan (Stranda under fjellet, Kalle, Rorvika), Moskenes (Hamnoyvannet, Olenilsoya, Andoya, Vindstad, Tennes og Veines, Bollhaugen, Reinebringen/Reinevatnet, Reine, Moskenesvatnet, Stuvdalsvatnet, Sorvagvatnet, Tindselva, Bastadvika, Langhaugen), Vestvagoy (Haukland, toute l'annee). L'amendement 2022-06-13-1031 n'a fait qu'ajuster la carte pour une zone de Vagan (camping autorise dans un perimetre delimite), sans changer la doctrine generale.
SE;SCAND;Suede - allemansratten;regle-generale;autorise;Droit d'acces a valeur constitutionnelle (RF 2:15) encadre par la pratique et Naturvardsverket : camper 1-2 nuits sur terre non cultivee, loin des habitations et des cultures, petits groupes sans permission du proprietaire, regles derogatoires dans parcs nationaux et reserves naturelles;tolere - feu admis si conditions sures (sol sable ou gravier, foyers existants), interdictions temporaires frequentes (eldningsforbud) par les prefectures;Kungsleden hors zones protegees, Sormlandsleden, Skaneleden;https://www.naturvardsverket.se/en/topics/the-right-of-public-access/;2025;2026-09-14;FAIT;Handbook Naturvardsverket edition 2025. MAJ 2026-08-24 : source directe inaccessible ce run, recoupement confirme que l'edition 2025 reste la reference en ligne, aucun changement. MAJ 2026-09-14 : aucune modification legislative confirmee. Une etude commanditee par Naturvardsverket propose des pistes de reforme de l'allemansratten, sans traduction en texte de loi a ce jour. RF 2:15 et le handbook 2025 restent la reference.
SE;SCAND;Abisko NP - Kungsleden nord (Laponie);NP;interdit;Dans le parc national d'Abisko l'allemansratten est suspendu par le reglement du parc : camping interdit sauf 3 emplacements designes (STF Abisko Turiststation, pont de Nissunjohka, cabanes d'Abiskojaure);interdit - feux interdits sauf foyers designes, grils interdits, rechaud autorise;Kungsleden (etape Abisko-Abiskojaure);https://www.sverigesnationalparker.se/en/parks/abisko-national-park/visit-the-park/staying-in-the-park;2026;2026-09-20;FAIT;Les autres reserves de Laponie (Vindelfjallen, Sjaunja...) ont chacune leur propre reglement. MAJ 2026-08-31 : source directe inaccessible ce run (proxy), recoupement (outdoorproffs.se, lansstyrelsen.se) confirme les 3 emplacements designes (STF Abisko Turiststation, Nissonjohka, cabanes d'Abiskojaure), aucun changement.
FI;SCAND;Finlande - jokamiehenoikeus;regle-generale;autorise;Droit coutumier reconnu par la legislation : campement temporaire autorise sur terre non cultivee a distance raisonnable des habitations et chalets, pas de passage dans les champs en periode de culture, restrictions specifiques dans parcs nationaux et reserves (camper aux emplacements designes);interdit sans permission - le feu ouvert n'est PAS couvert par le droit de chacun, permission du proprietaire requise (sauf urgence), interdit en alerte incendie, rechaud libre;Karhunkierros, sentiers de Laponie (Hetta-Pallas, UKK), parcs Metsahallitus;https://www.luontoon.fi/en/activities/hiking-and-outdoor-recreation/everymans-rights;2026;2026-09-14;FAIT;Luontoon.fi = Metsahallitus (agence publique des espaces naturels). MAJ 2026-08-24 : source directe inaccessible ce run, recoupement confirme la regle inchangee (feu soumis a permission du proprietaire, camping aux emplacements designes dans les parcs). MAJ 2026-09-14 : seul changement identifie est terminologique (Metsahallitus prefere desormais « Everyone's Rights » a « Everyman's Rights »), aucun changement de fond sur le regime du feu ni sur les campements designes dans les parcs.
IS;IS;Islande - loi nature 60/2013;regle-generale;interdit;Loi de conservation de la nature 60/2013 (en vigueur nov. 2015) : camping-cars, caravanes et vans interdits hors campings organises et zones urbaines sauf accord du proprietaire, exception tente classique : 1 nuit max sur terre non cultivee le long d'un itineraire SI aucun camping a proximite et pas d'interdiction signalee, plus de 3 tentes = permission du proprietaire;interdit - feu ouvert tres restreint (vegetation et sols fragiles), rechaud, interdictions renforcees en zones protegees;Hautes Terres : la plupart des zones sont protegees avec campings designes obligatoires;https://ust.is/english/visiting-iceland/travel-information/where-can-you-camp/;2015-11;2026-09-20;FAIT;Agence env. (UST) scindee au 01/01/2025 en 2 agences, URL susceptible de migrer. MAJ 2026-08-31 : source directe inaccessible ce run (proxy), regle 60/2013 reconfirmee inchangee par recoupement. Scission precisee : UST dissoute le 31/12/2024, remplacee au 01/01/2025 par Umhverfis- og orkustofnun (energie/environnement) et Nattururverndarstofnun (aires protegees, dont Fjallabak). ust.is reste actif a titre transitoire, migration vers nattura.is annoncee mais pas effective.
IS;IS;Laugavegur - Fjallabak et Thorsmork;cas-particulier;interdit;Camping uniquement aux campings designes pres des refuges : 8 campings sur l'itineraire dont Landmannalaugar (reserve naturelle de Fjallabak) et 3 a Thorsmork, camping sauvage interdit sur tout le trek, pre-reservation fortement recommandee depuis 2026 (Ferdafelag Islands);interdit - aucun feu, rechaud seulement, tout dechet remporte;Laugavegur, Fimmvorduhals;https://www.fi.is/en/mountain-huts/camping;2026;2026-09-20;FAIT;FI = club de randonnee officiel gestionnaire des refuges et campings. MAJ 2026-08-31 : source directe inaccessible ce run (proxy), recoupement confirme les 8 campings (1 Landmannalaugar + 3 Thorsmork) et la pre-reservation 2026 fortement recommandee, aucun changement.
SI;SI-HR;Slovenie - regle generale;regle-generale;interdit;Nouvelle base legale ZJRM-2 depuis le 28/01/2026 environ (le sejour de nuit non autorise sur un lieu public ou accessible genant autrui est sanctionne, amende 100 a 500 EUR), regime TNP distinct et plus strict maintenu. ZJRM-2 adoptee le 17/12/2025, publiee au Uradni list RS (2025-01-3978), entree en vigueur vers le 28/01/2026, remplace ZJRM-1 dont l'article 18 visait explicitement le kampiranje. Nouvel article 18 : amende de 100 a 500 EUR pour sejour de nuit non autorise genant autrui sur lieu public ou accessible, controle police et inspecteurs communaux, communes habilitees a reglementer le stationnement nocturne des vehicules. Dans le Parc National du Triglav (TNP, 11 communes des Alpes Juliennes), regime distinct et plus severe (ZTNP-1) toujours en vigueur, amendes unifiees elevees, cumulables au-dela de 10000 EUR en cas de recidive.;interdit - feux ouverts interdits hors emplacements amenages;Via Alpina, Juliana Trail, Slovenska planinska pot : prevoir refuges (PZS) et campings;https://www.uradni-list.si/glasilo-uradni-list-rs/vsebina/2025-01-3978/zakon-o-varstvu-javnega-reda-in-miru-zjrm-2;2025-12;2026-09-20;FAIT;Base legale exacte (uredba/zakon et montants) a confirmer sur pisrs.si. MAJ 2026-08-10 : ZJRM-2 remplace ZJRM-1 (source officielle Uradni list). MAJ 2026-08-31 : source directe inaccessible ce run (proxy), mais recoupement fort (IUS-INFO, Tax-Fin-Lex, citations de l'Uradni list RS n°112/2025) confirme le texte quasi litteral de l'article (amende 100-500 EUR pour sejour de nuit non autorise genant autrui) et l'entree en vigueur precise au 28/01/2026 (adoption 17/12/2025). Regime TNP confirme distinct : amende sur place garde du parc 100 EUR / agent municipal 500 EUR, fourchette individus jusqu'a 1000 EUR, personnes morales jusqu'a 5000 EUR (sources presse 2026, pas de bareme TNP officiel distinct localise).
SI;SI-HR;Triglav NP;NP;interdit;Loi ZTNP-1 (2010) : camping et bivouac interdits hors zones designees (art. 13), stationnement nocturne de vehicules amenages interdit hors zones designees, rangers et police en controle frequent, amendes 100-1000 EUR pour un individu (art. 64 ZTNP-1), baignade interdite dans les lacs alpins du 1er regime de protection;interdit - feux strictement interdits dans le parc;Ascension du Triglav, Juliana Trail, vallees de Bohinj et Trenta : 41 refuges et 10 bivouacs d'urgence;https://www.tnp.si/en/visiting-park/information-for-visitors/code-of-conduct/;2010;2026-09-21;FAIT;"Seul le bivouac d'urgence est tolere, montants d'amendes = sources secondaires. MAJ 2026-08-24 : source directe inaccessible ce run, recoupement confirme la regle inchangee. MAJ 2026-09-07 : Acces direct bloque (contrainte reseau de la session), verification par recherche ciblee. Code de conduite tnp.si reconfirme (41 refuges/10 bivouacs, baignade interdite) ; le texte de l'article 64 ZTNP-1 (via zakonodaja.com) fixe l'amende individuelle a 100-1000 EUR et non 200-1000 EUR comme en fiche, corrige. La depenalisation nationale du camping sauvage en Slovenie (ZJRM-2, 28/01/2026) ne s'applique pas dans le parc, ou la loi ZTNP-1 reste pleinement en vigueur. MAJ 2026-09-21 : reglementation du parc reconfirmee inchangee (ZTNP-1, amende 100-1000 EUR) par recoupement (contenu indexe de tnp.si, WebFetch bloque ce run). A noter, hors regime du parc : les communes limitrophes discutent une amende communale unifiee de 500 EUR pour camping sauvage en dehors du parc (situation au 03/06/2026), distincte du regime TNP."
BE;BENELUX;Wallonie - reseau officiel d'aires de bivouac;regle-generale;variable;Camping sauvage interdit par defaut (Code forestier wallon) mais reseau officiel d'environ 30 aires de bivouac reconnues par le DNF : gratuites, 1 nuit (max 2 consecutives), tentes legeres montees apres 17h demontees avant 10h, reservees randonneurs cyclistes cavaliers, carte complete sur bivakzone.be;interdit - feu strictement interdit sur les aires, rechaud autorise;GR d'Ardenne (GR®57, GR®571, GR AE), Escapardenne;https://parcsnaturelsdewallonie.be/wp-content/uploads/pdf_legacy/bivouacs-bd.pdf;2026;2026-09-07;FAIT;Document institutionnel non date, croiser avec bivakzone.be pour la liste a jour. MAJ 2026-08-24 : source directe inaccessible ce run, sources secondaires citent environ 27 aires et un horaire 16h-10h contre 30 aires et 17h-10h en fiche. Ecarts non confirmes sur le document officiel, fiche laissee inchangee, a reverifier directement au prochain passage. MAJ 2026-09-07 : Acces direct bloque (contrainte reseau de la session), verification par recherche ciblee. Horaires 17h-10h reconfirmes (resout l'ecart de 16h-10h releve au run precedent) et nombre d'aires d'environ 29 en 2025 avec extension prevue en 2026 (Vallee de la Semois), coherent avec 'environ 30' en fiche, aucun changement.
NL;BENELUX;Pays-Bas - paalkamperen;regle-generale;interdit;Camping sauvage interdit aux Pays-Bas, le reseau historique de paalkamperen de Staatsbosbeheer (17 terrains gratuits, 3 tentes max dans un rayon de 10 m du poteau, 72h max) a ete ferme DEFINITIVEMENT en 2020, il subsiste quelques poteaux prives ou communaux;interdit - feu ouvert interdit, rechaud seulement;Pieterpad, Marskramerpad : prevoir campings nature;https://www.staatsbosbeheer.nl/wat-we-doen/nieuws/2020/05/sluiten-paalkampeerterreinen;2020-05;2026-09-20;FAIT;Attention : beaucoup de guides en ligne presentent encore le reseau Staatsbosbeheer comme actif. MAJ 2026-08-31 : source directe inaccessible ce run (proxy), recoupement (Wikipedia NL, nkbv.nl) confirme la fermeture definitive fin mai 2020, aucun changement.
LU;BENELUX;Luxembourg - regle generale et Mullerthal;regle-generale;interdit;Camping sauvage interdit, permission du proprietaire requise sur terrain prive, quelques zones de bivouac designees dans le pays, sur le Mullerthal Trail le bivouac est interdit (campings et hebergements a proximite du trace, reserver tot);interdit - feu interdit en foret;Mullerthal Trail, Escapardenne Lee Trail;https://autotouring.acl.lu/en/where-is-camping-allowed-in-europe/;2025;2026-09-14;HYPOTHESE;"Base legale exacte a confirmer sur legilux.public.lu, liste des zones bivouac a etablir. MAJ 2026-08-10 : loi du 11/07/1957 (legilux.public.lu, officielle) trouvee, mais elle encadre l'autorisation des terrains de camping organises et ne confirme pas explicitement l'interdiction du camping sauvage individuel. Reglement grand-ducal d'application et regime Mullerthal/Escapardenne restent a trouver. MAJ 2026-08-24 : recherche de la loi du 18/07/2018 sur la protection de la nature (environnement.public.lu) sans article specifique au camping sauvage trouve. Interdiction sur le Mullerthal Trail toujours sourcee uniquement par du tourisme secondaire (mullerthal-trail.lu, mullerthal.lu), aucun reglement propre au parc localise. WebFetch bloque ce run (proxy), toujours a confirmer par lecture directe. MAJ 2026-09-06 : nouvelle recherche (legilux.public.lu, environnement.public.lu, Naturpark Mellerdall) toujours infructueuse. Un article d'investigation de journal.lu (media serieux, non officiel) confirme que la loi de 1957 sur le camping ne couvre pas le camping sauvage en foret domaniale (~moitie des forets du pays) et qu'une eventuelle interdiction resterait a localiser dans la legislation. Aucun reglement grand-ducal specifique au Mullerthal Trail trouve. Statut maintenu HYPOTHESE. MAJ 2026-09-07 : legilux.public.lu (y compris data.legilux.public.lu), environnement.public.lu et mullerthal.lu inaccessibles (blocage reseau systemique). Deux reglements grand-ducaux du 01/08/2018 identifies comme piste (potentiellement pertinents) mais contenu illisible en l'etat (pages JS non indexees) ; aucun article camping sauvage/bivouac trouve dans la loi du 18/07/2018. Statut maintenu HYPOTHESE, piste des reglements grand-ducaux d'application a creuser au prochain passage si l'acces reseau est retabli. MAJ 2026-09-14 : les 3 reglements grand-ducaux du 01/08/2018 (a774, a772, a682) restent identifies comme piste mais leur contenu demeure illisible (pages legilux.public.lu necessitant JS, non indexees en texte). Une source confirme par ailleurs que les forets luxembourgeoises sont en principe ouvertes et accessibles a tous mais sans veritable droit d'acces legal, sans trancher la question du bivouac. Aucun article camping sauvage/bivouac localise ce run. Statut maintenu HYPOTHESE."
